NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
295,27/09/2000,09,37,86,01,45,[48]
296,30/09/2000,48,84,87,09,37,86
297,05/10/2000,48,84,87,[09],37,[86]
298,06/10/2000,48,84,87,09,[37],86
299,14/10/2000,48,84,87,09,[37],86
300,18/10/2000,[48],84,87,09,37,86
301,21/10/2000,48,84,87,09,37,86
302,25/10/2000,48,84,87,09,37,86
303,28/10/2000,48,84,87,09,37,86
304,03/11/2000,48,84,[87],09,37,86
305,10/11/2000,48,84,87,09,37,86
306,11/11/2000,48,84,87,[09],37,86
307,15/11/2000,48,84,87,09,37,86
308,18/11/2000,48,84,87,09,37,86
309,22/11/2000,48,84,87,09,37,86
310,25/11/2000,[14],50,72,48,84,87
311,29/11/2000,14,50,72,48,84,87
312,01/12/2000,14,50,72,[48],84,87
313,02/12/2000,14,50,72,48,84,87
314,04/12/2000,14,50,72,48,84,87
315,07/12/2000,18,62,80,14,50,72
316,08/12/2000,18,62,80,14,50,72
317,13/12/2000,18,[62],80,14,50,72
318,16/12/2000,18,62,80,14,50,72
319,20/12/2000,18,62,80,14,50,72
320,23/12/2000,18,62,80,14,50,72
321,27/12/2000,18,62,80,[14],50,72
322,30/12/2000,18,62,80,14,50,72
323,08/01/2001,18,62,80,14,50,72
324,09/01/2001,18,62,80,14,50,72
325,12/01/2001,18,62,80,14,[50],72
326,13/01/2001,18,62,80,14,[50],72
327,17/01/2001,18,[62],80,14,50,72
328,20/01/2001,18,62,80,[14],50,72
329,24/01/2001,18,62,[80],14,50,72
330,27/01/2001,[18],62,80,14,50,72
331,31/01/2001,06,18,20,62,80,14
332,05/02/2001,06,18,20,62,80,14
333,14/02/2001,06,18,20,[62],80,14
334,17/02/2001,06,18,20,62,80,14
335,21/02/2001,[06],18,20,[62],80,14
336,24/02/2001,06,18,20,62,[80],14
337,28/02/2001,06,18,20,62,80,14
338,01/03/2001,06,18,20,[62],80,14
339,02/03/2001,06,18,20,62,80,14
340,03/03/2001,06,[18],20,62,80,14
341,10/03/2001,06,18,20,62,80,[14]
342,11/03/2001,06,18,20,62,80,14
343,14/03/2001,06,18,20,[62],80,14
344,17/03/2001,06,18,20,62,80,14
345,21/03/2001,06,18,20,62,80,14
346,24/03/2001,06,18,20,62,[80],14
347,28/03/2001,06,18,20,62,80,14
348,31/03/2001,06,18,20,62,80,[14]
349,04/04/2001,06,18,20,62,80,14
350,06/04/2001,06,18,20,62,80,14
351,07/04/2001,06,18,20,62,80,14
352,08/04/2001,06,18,20,62,80,14
353,14/04/2001,06,18,20,62,80,14
354,18/04/2001,64,74,88,06,18,20
355,21/04/2001,64,74,88,06,18,20
356,26/04/2001,64,74,88,06,18,20
357,28/04/2001,64,74,88,06,18,20
358,05/05/2001,64,74,88,06,18,20
359,09/05/2001,64,[74],88,06,18,20
360,12/05/2001,64,74,88,06,18,20
361,16/05/2001,47,48,79,64,74,88
362,19/05/2001,47,48,79,64,74,88
363,23/05/2001,47,48,79,64,74,88
364,26/05/2001,47,48,79,[64],74,88
365,30/05/2001,47,48,79,64,74,88
366,06/06/2001,47,[48],79,64,74,88
367,10/06/2001,47,48,79,64,74,[88]
368,13/06/2001,47,48,79,64,74,88
369,16/06/2001,47,48,79,64,74,88
370,20/06/2001,47,48,79,[64],74,88
371,23/06/2001,47,48,79,64,74,88
372,27/06/2001,47,48,79,64,74,88
373,30/06/2001,47,48,79,64,74,[88]
374,02/07/2001,47,48,79,64,74,88
375,03/07/2001,47,48,79,64,74,88
376,04/07/2001,47,48,79,64,74,[88]
377,07/07/2001,47,48,79,64,74,88
378,11/07/2001,47,48,79,64,74,88
379,14/07/2001,47,48,79,[64],74,88
380,18/07/2001,47,48,79,64,74,88
381,21/07/2001,47,48,79,64,74,88
382,25/07/2001,47,48,79,[64],74,88
383,28/07/2001,[47],48,79,64,74,88
384,01/08/2001,47,48,79,64,74,88
385,08/08/2001,47,48,79,64,74,88
386,09/08/2001,47,48,79,64,74,88
387,16/08/2001,47,48,79,64,[74],88
388,18/08/2001,47,48,79,64,74,88
389,22/08/2001,47,48,79,64,74,88
390,25/08/2001,47,48,79,64,74,88
391,29/08/2001,47,48,79,64,74,88
392,05/09/2001,[47],48,79,64,74,88
393,06/09/2001,47,48,79,64,74,88
394,15/09/2001,47,48,79,64,74,88
