NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
440,13/02/2002,67,09,[73],02,77,82
441,16/02/2002,67,09,02,56,64,72
442,20/02/2002,67,09,02,56,64,72
443,23/02/2002,67,09,02,[56],64,11
444,27/02/2002,67,09,02,64,72,11
445,04/03/2002,67,09,02,[64],72,11
446,07/03/2002,67,09,02,11,65,43
447,08/03/2002,67,09,02,11,65,43
448,12/03/2002,67,09,02,[11],65,43
449,13/03/2002,67,09,02,65,43,44
450,16/03/2002,67,09,02,65,43,44
451,20/03/2002,67,09,02,65,43,44
452,23/03/2002,67,09,02,65,43,44
453,27/03/2002,67,09,02,65,43,44
454,30/03/2002,67,09,02,65,43,44
455,05/04/2002,67,09,02,65,43,44
456,09/04/2002,67,09,02,65,43,44
457,13/04/2002,67,09,02,65,43,44
458,17/04/2002,67,09,02,65,[43],44
459,20/04/2002,67,09,02,65,44,48
460,24/04/2002,67,09,02,65,44,48
461,27/04/2002,67,09,02,65,44,48
462,01/05/2002,67,09,02,65,44,48
463,06/05/2002,67,09,02,65,44,[89]
464,10/05/2002,67,[09],02,65,[44],48
465,12/05/2002,67,02,08,65,48,13
466,15/05/2002,67,02,08,65,48,13
467,18/05/2002,67,02,08,65,48,[13]
468,22/05/2002,67,02,08,65,48,[12]
469,25/05/2002,67,02,08,65,48,[46]
470,29/05/2002,67,02,08,65,48,22
471,02/06/2002,67,02,08,65,48,22
472,03/06/2002,[67],02,08,65,48,22
473,04/06/2002,02,08,65,83,22,78
474,07/06/2002,02,08,65,[83],22,78
475,11/06/2002,02,08,65,63,78,39
476,15/06/2002,02,[08],65,63,78,39
477,19/06/2002,02,65,48,07,[22],63
478,22/06/2002,02,65,48,07,63,78
479,26/06/2002,02,65,48,07,63,78
480,29/06/2002,02,65,48,07,63,78
481,08/07/2002,02,65,48,[07],63,78
482,09/07/2002,02,65,48,63,78,39
483,12/07/2002,02,65,48,63,78,39
484,13/07/2002,02,65,48,[63],78,39
485,17/07/2002,02,65,48,39,78,75
486,20/07/2002,02,65,48,39,78,75
487,24/07/2002,02,65,48,39,78,75
488,27/07/2002,02,65,48,39,78,75
489,31/07/2002,02,65,48,39,78,75
490,05/08/2002,02,65,48,39,78,75
491,06/08/2002,02,65,48,39,78,[75]
492,14/08/2002,02,65,48,39,78,47
493,17/08/2002,02,65,48,39,78,47
494,21/08/2002,02,65,48,39,78,47
495,24/08/2002,02,65,48,39,78,47
496,28/08/2002,02,65,48,39,78,47
497,31/08/2002,02,65,48,39,78,47
498,01/09/2002,02,65,48,39,78,47
