NR. SEQUENZIALE,DATA,N1,N2,N3,N4,N5,N6
319,20/12/2000,08,33,68,83,86,89
320,23/12/2000,05,27,52,63,76,80
321,27/12/2000,[20],68,70,75,82,86
322,30/12/2000,17,30,44,62,73,88
323,08/01/2001,[05],30,51,80,84,86
324,09/01/2001,26,28,53,64,74,84
325,12/01/2001,15,21,37,[48],82,85
326,13/01/2001,11,45,47,68,69,72
327,17/01/2001,06,09,[35],44,46,88
328,20/01/2001,29,31,45,74,80,86
329,24/01/2001,17,[29],34,41,52,85
330,27/01/2001,[02],[06],17,43,54,62
331,31/01/2001,29,45,58,61,73,74
332,05/02/2001,03,21,50,53,57,[59]
333,14/02/2001,19,[38],61,68,69,77
334,17/02/2001,49,51,75,76,79,89
335,21/02/2001,22,32,[46],66,87,90
336,24/02/2001,18,[25],39,71,76,82
337,28/02/2001,34,37,52,57,80,[83]
338,01/03/2001,04,07,44,54,58,[62]
339,02/03/2001,07,24,38,82,86,90
340,03/03/2001,[40],61,62,66,75,78
341,10/03/2001,07,57,60,66,68,[71]
342,11/03/2001,51,64,75,82,85,88
343,14/03/2001,[35],39,52,61,68,90
344,17/03/2001,25,27,28,43,61,65
345,21/03/2001,53,70,74,78,[81],87
346,24/03/2001,05,20,32,60,62,64
347,28/03/2001,01,37,47,55,57,89
348,31/03/2001,45,54,64,65,77,88
349,04/04/2001,03,44,49,55,77,85
350,06/04/2001,13,40,44,54,64,[70]
351,07/04/2001,25,34,57,77,79,89
352,08/04/2001,02,21,34,54,62,[66]
353,14/04/2001,[10],14,40,45,62,[64]
354,18/04/2001,37,55,59,64,78,87
355,21/04/2001,04,05,61,81,86,89
356,26/04/2001,13,17,25,40,84,89
357,28/04/2001,53,59,66,72,75,84
358,05/05/2001,13,31,55,84,88,90
359,09/05/2001,06,24,37,60,86,87
360,12/05/2001,06,22,53,72,74,86
361,16/05/2001,48,51,[65],79,84,85
362,19/05/2001,01,02,13,54,58,78
363,23/05/2001,09,42,43,47,[63],78
364,26/05/2001,24,38,48,67,70,72
365,30/05/2001,37,43,79,82,84,86
366,06/06/2001,34,53,79,83,84,85
367,10/06/2001,08,18,60,64,67,76
368,13/06/2001,12,23,39,42,[61],65
369,16/06/2001,04,49,57,75,78,89
370,20/06/2001,51,53,58,61,72,74
371,23/06/2001,[15],[22],31,44,63,69
372,27/06/2001,56,57,60,66,75,87
373,30/06/2001,41,[45],66,75,[84],85
374,02/07/2001,42,59,79,80,82,[89]
375,03/07/2001,56,64,[71],72,76,80
376,04/07/2001,20,31,47,56,62,66
377,07/07/2001,34,56,57,77,83,87
378,11/07/2001,05,09,17,45,59,73
379,14/07/2001,07,43,49,61,87,88
380,18/07/2001,36,61,66,79,83,84
381,21/07/2001,11,27,41,64,68,79
382,25/07/2001,61,62,73,[76],85,86
383,28/07/2001,[27],[47],71,79,84,89
384,01/08/2001,[16],30,32,80,[84],85
385,08/08/2001,44,67,72,73,74,90
